image_lien,label,family,phylum,species,canonicalName,class,genus,order,width,height,red_color_mean,green_color_mean,blue_color_mean,all_color_mean
314471.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,303,135.02912541254125,124.1310952970297,121.04356435643564,126.73459502200218
314472.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,265,144.3888679245283,121.79310141509434,101.26857311320757,122.4835141509434
314609.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,213,92.54389671361504,78.40548708920188,67.92216842723005,79.62385074334898
314610.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,213,67.28414025821596,49.511355633802815,37.91294014084507,51.56947867762128
314682.jpg,Galerina marginata group,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,238,123.2751575630252,98.90865283613444,55.199094012605045,92.4609681372549
314683.jpg,Galerina marginata group,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,238,156.51141018907563,130.79771533613444,145.85509453781512,144.38807335434174
314684.jpg,Galerina marginata group,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,238,123.94472163865548,117.30504201680672,113.474868697479,118.24154411764704
314691.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,213,134.93795481220658,126.58678110328638,87.02885856807512,116.18453149452267
314692.jpg,Psilocybe cyanescens,Strophariaceae,Basidiomycota,Psilocybe cyanescens,Psilocybe cyanescens,Agaricomycetes,Psilocybe,Agaricales,320,213,137.8810886150235,125.06609448356808,86.84944248826291,116.59887519561816
314859.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,57.27147135416666,47.14377604166667,28.734127604166662,44.383125
314860.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,105.40251302083334,91.6647265625,72.38075520833333,89.81599826388889
314914.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,111.64484375,105.72352864583333,96.49548177083334,104.62128472222224
314915.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,226,119.90044247787613,116.2079092920354,75.3395049778761,103.81595224926254
314917.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,210,121.70751488095236,126.9084375,79.21741071428572,109.2777876984127
314918.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,202,107.16412438118812,104.5625,74.64571472772278,95.45744636963695
315097.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,303,127.0353444719472,128.99737004950495,127.56587252475248,127.8661956820682
315150.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,221,115.66008201357468,93.4410492081448,67.66470588235295,92.25527903469082
315244.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,284,99.77519806338027,91.1176056338028,72.27197403169014,87.72159257629107
315245.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,233,79.71991684549356,88.39467542918455,57.51389484978541,75.2094957081545
315462.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,224,121.173828125,107.97392578125,87.52409319196428,105.55728236607142
315463.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,202,123.61938428217822,111.73771658415842,96.89129022277228,110.74946369636965
315464.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,238,193.26154149159663,196.8340598739496,127.39667804621848,172.49742647058824
315617.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,240,320,121.66873697916668,112.288359375,107.72735677083334,113.89481770833332
315618.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,143.7469140625,134.30180989583334,129.00826822916667,135.6856640625
315619.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,120.8836328125,119.56015625,120.30209635416666,120.24862847222222
315620.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,127.76247395833332,119.64786458333332,110.74588541666668,119.3854079861111
315621.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,145.23334635416666,138.24299479166666,128.25329427083332,137.24321180555555
315622.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,99.05686197916668,98.55096354166666,90.35375,95.98719184027776
315983.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,138.76123697916665,119.4615234375,115.94627604166666,124.7230121527778
315984.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,126.04545572916666,109.41153645833332,106.1497265625,113.86890625
315985.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,147.99817708333333,128.625234375,127.8002734375,134.80789496527777
315986.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,166.180234375,140.752734375,146.89615885416666,151.27637586805554
315987.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,142.16567708333332,125.881640625,126.61684895833334,131.5547222222222
315988.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,136.69299479166668,122.86678385416668,117.79006510416669,125.78328125000002
315989.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,124.17850260416668,109.45852864583334,105.33080729166667,112.98927951388887
315990.jpg,Galerina marginata,Cortinariaceae,Basidiomycota,Galerina marginata,Galerina marginata,Agaricomycetes,Galerina,Agaricales,320,240,149.96869791666666,125.28356770833334,106.53826822916666,127.2635112847222
315991.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,140.92341145833333,124.51471354166668,104.159375,123.19916666666668
315992.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,257,123.59873540856032,113.38014348249028,99.09223005836576,112.02370298313878
315993.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,139.184765625,121.10319010416669,112.1878125,124.15858940972224
315994.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,136.87983072916666,125.821015625,123.07782552083331,128.592890625
316298.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,100.48544270833334,102.09493489583332,108.2,103.5934592013889
316299.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,107.75712239583332,104.5746875,99.63424479166666,103.98868489583332
316336.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,110.155078125,95.193828125,82.3896484375,95.9128515625
316337.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,117.385703125,93.87563802083334,90.01,100.42378038194444
316338.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,146.17204427083334,136.84260416666666,133.44748697916663,138.82071180555556
316339.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,167.08752604166668,163.65373697916667,160.51932291666665,163.7535286458333
316340.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,133.6523046875,103.0162109375,96.93677083333333,111.2017621527778
316850.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,75.011796875,64.75061197916666,50.17485677083334,63.312421875000005
316994.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,223,137.8935538116592,119.93860706278026,113.6090807174888,123.8137471973094
316995.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,213,103.5975645539906,89.1568221830986,84.66879401408451,92.47439358372458
316996.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,227,125.0463518722467,106.44810022026432,90.03342511013216,107.17595906754774
317034.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,297,320,152.43666877104377,126.0996212121212,97.26694023569024,125.26774340628508
317124.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,96.8351953125,76.071484375,62.4129296875,78.43986979166667
317125.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,92.68747395833331,85.62046875,80.77311197916667,86.3603515625
317126.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,107.19350260416668,83.72451822916666,66.25973958333333,85.7259201388889
317127.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,82.28130208333333,73.03815104166667,66.3430859375,73.88751302083334
317128.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,94.67826822916666,73.0044140625,58.57303385416667,75.41857204861111
317129.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,82.61841145833333,73.9521484375,67.57389322916667,74.71481770833333
317130.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,95.00106770833334,73.6255078125,60.42002604166667,76.3488671875
317131.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,95.65131510416668,88.44779947916666,81.8348046875,88.64463975694446
317132.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,97.58615885416668,76.73924479166666,64.368984375,79.56479600694443
317133.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,96.23330729166666,87.54932291666667,80.81204427083334,88.19822482638888
317134.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,92.27798177083334,75.46692708333333,64.1966015625,77.31383680555557
317135.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,78.57802083333333,65.01942708333333,55.627278645833336,66.4082421875
317205.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,136.15975260416667,133.1086328125,135.1996484375,134.8226779513889
317206.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,159.75295572916667,150.19522135416668,161.36359375,157.10392361111113
317207.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,161.2878515625,162.60447916666666,159.2965885416667,161.06297309027778
317208.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,167.84376302083334,166.40963541666667,160.81076822916663,165.02138888888888
317209.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,161.52782552083335,161.15548177083335,156.77989583333334,159.82106770833337
317210.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,174.63657552083333,152.26649739583334,141.93713541666668,156.28006944444448
317211.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,192.2533203125,143.20354166666667,96.54274739583332,143.99986979166667
317212.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,150.3321484375,120.0151953125,105.704609375,125.35065104166668
317213.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,126.88729166666668,135.36190104166667,142.39567708333334,134.88162326388888
317214.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,147.51484375,142.14419270833332,150.504296875,146.7211111111111
317215.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,156.4638671875,149.610703125,148.50705729166663,151.5272092013889
317216.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,161.39197916666666,157.30255208333332,153.53041666666667,157.4083159722222
317217.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,149.19944010416663,144.99962239583334,145.0467578125,146.4152734375
317218.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,151.77598958333334,150.698671875,152.44420572916667,151.63962239583336
317219.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,166.09649739583332,166.83024739583334,164.96828125,165.96500868055557
317220.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,177.6854296875,170.67200520833333,152.15341145833332,166.8369487847222
317221.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,167.6208984375,167.38532552083333,178.4022265625,171.1361501736111
317222.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,159.08006510416666,158.35338541666667,170.84614583333334,162.7598654513889
317223.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,165.48083333333332,164.41321614583333,172.6794010416667,167.52448350694445
317224.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,70.0159375,60.66569010416666,69.06557291666667,66.5824001736111
317225.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,67.21708333333333,60.05669270833334,70.17932291666666,65.81769965277778
317226.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,62.034609375,58.616588541666665,72.0815625,64.24425347222223
317240.jpg,Pluteus cervinus group,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,162.32118489583334,155.39967447916666,154.7621875,157.49434895833335
317136.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,51.83135416666666,50.73752604166667,46.6096484375,49.726176215277775
